id,user,uid,version,changeset,timestamp
513699413,njtbusfan,8107451,3,62086023,2018-08-28T21:51:13Z
513701210,yurasi,3526564,1,50926406,2017-08-07T19:41:00Z
513701211,clay_c,119881,2,66816409,2019-01-31T22:08:14Z
513701212,Dawnstar,9625607,5,69776564,2019-05-01T18:36:58Z
513701878,Asumu Takikawa,1744893,4,69612460,2019-04-26T19:09:07Z
513702332,clay_c,119881,2,68740913,2019-04-01T04:20:38Z
513702901,oba510,933797,2,55027398,2017-12-30T06:42:39Z
513702902,Irina Karachevtseva,5288591,3,56591095,2018-02-22T20:27:33Z
513702903,oba510,933797,2,55027398,2017-12-30T06:42:39Z
513702905,clay_c,119881,4,68740913,2019-04-01T04:20:38Z
513702906,clay_c,119881,3,68740913,2019-04-01T04:20:38Z
513703277,dchiles,153669,3,66850432,2019-02-02T07:23:19Z
513703278,Fikadu Balcha,9051248,3,69089158,2019-04-10T16:24:37Z
513703884,Fikadu Balcha,9051248,4,69053161,2019-04-09T16:30:25Z
513704174,clay_c,119881,3,68157443,2019-03-15T00:56:26Z
513704344,Irina Karachevtseva,5288591,2,56684752,2018-02-26T10:02:35Z
513704345,yurasi,3526564,1,50926978,2017-08-07T20:10:12Z
513704346,yurasi,3526564,1,50926978,2017-08-07T20:10:12Z
513704711,ashleyannmathew,4994101,2,52142263,2017-09-18T11:46:18Z
513705405,yurasi,3526564,1,50927153,2017-08-07T20:20:11Z
513705406,ioanam_telenav,6191639,5,68912267,2019-04-05T08:30:27Z
513705407,RichRico,2219338,2,50947058,2017-08-08T15:21:35Z
513706009,ridixcr,2508151,2,52626794,2017-10-04T14:23:43Z
513706522,clay_c,119881,2,69581790,2019-04-25T22:10:35Z
513706523,clay_c,119881,2,67998568,2019-03-10T19:09:21Z
513707464,Fikadu Balcha,9051248,2,69056115,2019-04-09T17:50:15Z
513707467,yurasi,3526564,1,50927574,2017-08-07T20:39:27Z
513707472,yurasi,3526564,1,50927574,2017-08-07T20:39:27Z
513707473,ErikPottinger,1168909,2,67106380,2019-02-11T17:03:25Z
513707474,yurasi,3526564,1,50927574,2017-08-07T20:39:27Z
513729744,DannyAiquipa,2226712,1,50930461,2017-08-07T23:28:59Z
513729745,DannyAiquipa,2226712,1,50930461,2017-08-07T23:28:59Z
513870421,njtbusfan,8107451,4,62019770,2018-08-27T02:03:38Z
513875408,Kakali,8892633,2,63074929,2018-09-30T20:46:17Z
513875409,Kakali,8892633,3,63074955,2018-09-30T20:46:51Z
513903704,poornibadrinath,1597155,1,50940889,2017-08-08T11:06:52Z
513921078,clay_c,119881,3,69608370,2019-04-26T16:52:19Z
513925783,Chetan_Gowda,2644101,1,50941686,2017-08-08T11:39:20Z
513954771,Asumu Takikawa,1744893,2,69613262,2019-04-26T19:35:32Z
513956099,Asumu Takikawa,1744893,2,69613262,2019-04-26T19:35:32Z
513962742,piligab,3877019,1,50945984,2017-08-08T14:41:34Z
513962743,piligab,3877019,1,50945984,2017-08-08T14:41:34Z
513963921,emeryradio,5355691,2,52023786,2017-09-14T01:07:10Z
513971227,oba510,933797,3,59910598,2018-06-17T09:31:52Z
513976292,yurasi,3526564,1,50948217,2017-08-08T16:09:44Z
513976293,yurasi,3526564,1,50948217,2017-08-08T16:09:45Z
513977501,yurasi,3526564,1,50948397,2017-08-08T16:17:04Z
513977502,yurasi,3526564,2,50948409,2017-08-08T16:17:39Z
514169456,kathleenlu,4847105,3,52696948,2017-10-06T23:21:34Z
514170580,Fikadu Balcha,9051248,5,69053161,2019-04-09T16:30:25Z
514406882,Irina Karachevtseva,5288591,2,56635489,2018-02-24T12:55:33Z
514406883,saikabhi,3029661,1,50991503,2017-08-10T07:13:44Z
514407369,poornibadrinath,1597155,1,50991525,2017-08-10T07:14:32Z
514480644,oba510,933797,2,55130195,2018-01-03T14:11:41Z
514480645,Scottieb3,5819671,1,50997674,2017-08-10T10:51:49Z
514491586,Minh Nguyen,33757,2,67046316,2019-02-09T10:55:32Z
514535079,Irina Karachevtseva,5288591,2,56643557,2018-02-24T19:11:33Z
514535080,manings,3272286,1,51004325,2017-08-10T15:04:28Z
514579050,Irina Karachevtseva,5288591,2,56663149,2018-02-25T15:05:23Z
514591280,AnuZade,8223365,3,67700755,2019-03-01T21:27:02Z
514592845,clay_c,119881,4,68674729,2019-03-29T18:18:30Z
514593148,Rub21,510836,1,51013632,2017-08-10T19:52:14Z
514597916,oba510,933797,4,59910598,2018-06-17T09:31:54Z
514605580,sdelgerbayar,8896306,5,68860170,2019-04-03T22:44:38Z
514606777,sdelgerbayar,8896306,6,68860170,2019-04-03T22:44:38Z
514667727,manoharuss,3769434,1,51020847,2017-08-11T05:36:30Z
514667728,manoharuss,3769434,1,51020847,2017-08-11T05:36:31Z
514667745,manoharuss,3769434,1,51020860,2017-08-11T05:37:09Z
514669003,manoharuss,3769434,1,51021096,2017-08-11T05:49:35Z
514671063,njtbusfan,8107451,2,62019051,2018-08-27T00:49:25Z
514671064,Adamant1,4540953,2,58894831,2018-05-12T05:43:25Z
514671065,njtbusfan,8107451,2,62019051,2018-08-27T00:49:25Z
514674174,manoharuss,3769434,1,51021837,2017-08-11T06:22:09Z
514675661,abhap,8369525,2,65759728,2018-12-25T12:51:01Z
514677914,DannyAiquipa,2226712,1,51022231,2017-08-11T06:42:15Z
514681342,manoharuss,3769434,1,51022585,2017-08-11T06:57:26Z
514681343,manoharuss,3769434,1,51022585,2017-08-11T06:57:26Z
514681344,manoharuss,3769434,2,51022796,2017-08-11T07:05:19Z
514683823,IcyMidnight,7168577,2,54619452,2017-12-14T09:52:36Z
514683824,manoharuss,3769434,1,51022796,2017-08-11T07:05:18Z
514683825,manoharuss,3769434,1,51022796,2017-08-11T07:05:18Z
514685520,manoharuss,3769434,1,51023001,2017-08-11T07:12:53Z
514685521,lxbarth,589596,2,51487848,2017-08-27T17:31:19Z
514687096,manoharuss,3769434,1,51023235,2017-08-11T07:19:34Z
514687102,lxbarth,589596,2,51487870,2017-08-27T17:32:26Z
514689787,bradyo,4526367,2,56312434,2018-02-13T04:40:47Z
514689790,bradyo,4526367,3,56312434,2018-02-13T04:40:52Z
514906781,metahuman,9649284,3,70035099,2019-05-08T15:47:34Z
515486307,Dawnstar,9625607,3,69776564,2019-05-01T18:31:36Z
515486318,Dawnstar,9625607,2,69776564,2019-05-01T18:31:35Z
515493941,andygol,94578,1,51105755,2017-08-14T10:00:35Z
515521092,KindredCoda,14293,5,70049516,2019-05-08T22:09:55Z
515595963,Asumu Takikawa,1744893,2,69631648,2019-04-27T06:52:09Z
515833903,andygol,94578,1,51138596,2017-08-15T11:40:47Z
515851426,andygol,94578,1,51140682,2017-08-15T12:59:18Z
516061744,Asumu Takikawa,1744893,3,59617626,2018-06-07T00:47:48Z
516061750,clay_c,119881,5,70000257,2019-05-07T21:50:49Z
516184890,Nikola K,5419835,1,51178844,2017-08-16T15:26:31Z
516619534,sdelgerbayar,8896306,4,68860170,2019-04-03T22:44:38Z
516940743,clay_c,119881,7,70000257,2019-05-07T21:50:50Z
516940744,Aaron Lidman,53073,4,58078114,2018-04-13T22:39:19Z
516940745,KindredCoda,14293,7,69502964,2019-04-23T20:00:42Z
516940748,emeryradio,5355691,1,51269690,2017-08-20T06:12:23Z
516940749,sdelgerbayar,8896306,5,69240872,2019-04-15T16:01:07Z
519082484,Aaron Lidman,53073,2,57545421,2018-03-26T19:01:35Z
519082485,andygol,94578,1,51483031,2017-08-27T14:11:50Z
519082486,srividya_c,2115749,3,61523235,2018-08-10T06:56:28Z
519125424,Irina Karachevtseva,5288591,2,56638673,2018-02-24T15:25:46Z
519125425,lxbarth,589596,1,51487848,2017-08-27T17:31:19Z
519125484,Irina Karachevtseva,5288591,2,56638673,2018-02-24T15:25:46Z
519125485,lxbarth,589596,1,51487870,2017-08-27T17:32:25Z
519125938,lxbarth,589596,1,51487976,2017-08-27T17:36:50Z
519125939,lxbarth,589596,1,51487976,2017-08-27T17:36:50Z
519125940,Irina Karachevtseva,5288591,2,56689543,2018-02-26T12:52:43Z
519768994,lmcslssslsssl,5789664,1,51559148,2017-08-29T23:06:43Z
519998120,oba510,933797,3,66869257,2019-02-03T04:20:02Z
519998121,oba510,933797,3,66869257,2019-02-03T04:20:02Z
520696496,lmcslssslsssl,5789664,1,51657846,2017-09-01T23:16:22Z
520696497,lmcslssslsssl,5789664,1,51657846,2017-09-01T23:16:22Z
521381655,clay_c,119881,3,68740913,2019-04-01T04:20:39Z
521514785,Minh Nguyen,33757,2,54182465,2017-11-29T16:30:53Z
522684825,mnorelli,1210008,3,66320831,2019-01-15T03:34:35Z
525022935,sdelgerbayar,8896306,2,68896202,2019-04-04T19:15:22Z
525545008,manings,3272286,1,52135740,2017-09-18T08:04:23Z
525564024,clay_c,119881,5,69059174,2019-04-09T19:19:07Z
525614246,Adamant1,4540953,2,59796155,2018-06-13T04:08:26Z
525614248,Adamant1,4540953,2,59796155,2018-06-13T04:08:25Z
525614252,Adamant1,4540953,2,59796155,2018-06-13T04:08:25Z
525614254,Adamant1,4540953,2,59796155,2018-06-13T04:08:25Z
525662692,MichaelSteffen,2488002,1,52149788,2017-09-18T16:00:05Z
525662693,Asumu Takikawa,1744893,2,59617626,2018-06-07T00:47:47Z
527829938,njtbusfan,8107451,2,62019770,2018-08-27T02:03:38Z
527829940,njtbusfan,8107451,2,62019770,2018-08-27T02:03:38Z
527829942,njtbusfan,8107451,2,62019770,2018-08-27T02:03:39Z
527829944,njtbusfan,8107451,2,62019770,2018-08-27T02:03:39Z
527829953,njtbusfan,8107451,2,62019770,2018-08-27T02:03:39Z
527829956,njtbusfan,8107451,2,62019770,2018-08-27T02:03:39Z
527829963,njtbusfan,8107451,2,62019770,2018-08-27T02:03:40Z
527829964,srividya_c,2115749,1,52383873,2017-09-26T12:40:18Z
527829966,njtbusfan,8107451,2,62019770,2018-08-27T02:03:40Z
527829971,srividya_c,2115749,1,52383873,2017-09-26T12:40:19Z
527829973,njtbusfan,8107451,2,62019770,2018-08-27T02:03:40Z
527829975,njtbusfan,8107451,2,62019770,2018-08-27T02:03:40Z
527829976,njtbusfan,8107451,2,62019770,2018-08-27T02:03:41Z
527829981,njtbusfan,8107451,2,62019770,2018-08-27T02:03:41Z
527829985,njtbusfan,8107451,2,62019770,2018-08-27T02:03:41Z
527857390,njtbusfan,8107451,2,62019770,2018-08-27T02:03:42Z
527857392,njtbusfan,8107451,2,62019770,2018-08-27T02:03:43Z
527857393,njtbusfan,8107451,2,62019770,2018-08-27T02:03:43Z
527857394,njtbusfan,8107451,3,62019770,2018-08-27T02:03:43Z
527857397,njtbusfan,8107451,2,62019770,2018-08-27T02:03:43Z
527857399,njtbusfan,8107451,2,62019770,2018-08-27T02:03:43Z
527857404,njtbusfan,8107451,2,62019770,2018-08-27T02:03:44Z
527857407,njtbusfan,8107451,2,62019770,2018-08-27T02:03:44Z
527857410,njtbusfan,8107451,2,62019770,2018-08-27T02:03:44Z
527857411,srividya_c,2115749,1,52386711,2017-09-26T14:42:33Z
527857414,njtbusfan,8107451,2,62019770,2018-08-27T02:03:45Z
527857425,njtbusfan,8107451,2,62019770,2018-08-27T02:03:45Z
529815282,dpaschich,621202,1,52610691,2017-10-03T23:11:50Z
530033991,dpaschich,621202,1,52629234,2017-10-04T15:48:23Z
530038011,clay_c,119881,3,66816409,2019-01-31T22:08:15Z
530071044,clay_c,119881,7,68146547,2019-03-14T18:10:38Z
530592671,KindredCoda,14293,5,69502964,2019-04-23T20:00:42Z
530592672,sdelgerbayar,8896306,3,68860170,2019-04-03T22:44:38Z
532065713,Fikadu Balcha,9051248,3,69014313,2019-04-08T16:37:50Z
533332614,Irina Karachevtseva,5288591,4,56689543,2018-02-26T12:52:43Z
533779280,Fikadu Balcha,9051248,4,69021128,2019-04-08T20:00:07Z
534610948,Aaron Lidman,53073,1,53185220,2017-10-23T17:20:28Z
534610949,clay_c,119881,2,61782119,2018-08-18T23:33:58Z
534614407,Aaron Lidman,53073,1,53185819,2017-10-23T17:45:50Z
534621725,Aaron Lidman,53073,3,58077286,2018-04-13T21:53:13Z
534621726,Aaron Lidman,53073,1,53186943,2017-10-23T18:29:50Z
534621727,Aaron Lidman,53073,1,53186943,2017-10-23T18:29:50Z
534636292,Aaron Lidman,53073,1,53188507,2017-10-23T19:20:05Z
534675090,Aaron Lidman,53073,1,53193135,2017-10-23T22:45:39Z
534675091,Aaron Lidman,53073,1,53193135,2017-10-23T22:45:39Z
534677316,chachafish,2237750,7,63567870,2018-10-16T08:32:50Z
539195908,oba510,933797,2,61790292,2018-08-19T10:57:50Z
539195909,manings,3272286,1,53605814,2017-11-08T10:01:50Z
539195910,manings,3272286,1,53605814,2017-11-08T10:01:50Z
539699519,user_5359,5359,2,53689181,2017-11-11T12:12:52Z
542267688,rafiot,972215,3,62672401,2018-09-17T17:35:08Z
542375290,clay_c,119881,10,69582554,2019-04-25T23:08:56Z
543843588,metahuman,9649284,4,70035099,2019-05-08T15:51:41Z
543844602,metahuman,9649284,5,70035099,2019-05-08T15:50:23Z
545146501,IcyMidnight,7168577,4,54779443,2017-12-20T08:05:11Z
545146502,IcyMidnight,7168577,4,54455173,2017-12-08T10:41:54Z
545151976,b-jazz-bot,9451067,11,68749869,2019-04-01T11:04:43Z
545342975,Adamant1,4540953,3,60145152,2018-06-25T10:35:20Z
545342976,Adamant1,4540953,2,60145152,2018-06-25T10:35:21Z
545342977,IcyMidnight,7168577,1,54443672,2017-12-07T21:32:06Z
545342978,IcyMidnight,7168577,1,54443672,2017-12-07T21:32:06Z
545347965,IcyMidnight,7168577,2,54451139,2017-12-08T07:22:05Z
545347966,IcyMidnight,7168577,3,54523670,2017-12-10T21:57:10Z
545363150,b-jazz-bot,9451067,2,68749869,2019-04-01T11:04:28Z
545363151,b-jazz-bot,9451067,5,68749869,2019-04-01T11:05:18Z
545363152,b-jazz-bot,9451067,5,68749869,2019-04-01T11:05:03Z
545363153,Adamant1,4540953,4,60217887,2018-06-27T13:15:13Z
545363154,IcyMidnight,7168577,2,54672643,2017-12-16T07:12:52Z
545363155,IcyMidnight,7168577,2,54672643,2017-12-16T07:12:53Z
545363156,IcyMidnight,7168577,1,54446151,2017-12-08T00:19:08Z
545363157,IcyMidnight,7168577,1,54446151,2017-12-08T00:19:08Z
545363158,Adamant1,4540953,3,60217887,2018-06-27T13:15:12Z
545408838,b-jazz-bot,9451067,6,68749869,2019-04-01T11:05:16Z
545408839,Adamant1,4540953,5,60497703,2018-07-07T21:28:27Z
545408840,IcyMidnight,7168577,2,54451838,2017-12-08T08:04:39Z
545408841,IcyMidnight,7168577,2,54451838,2017-12-08T08:04:39Z
545408842,IcyMidnight,7168577,3,54778857,2017-12-20T07:34:24Z
545408843,IcyMidnight,7168577,2,54452583,2017-12-08T08:47:53Z
545408844,IcyMidnight,7168577,1,54450940,2017-12-08T07:08:45Z
545408845,IcyMidnight,7168577,2,54451838,2017-12-08T08:04:39Z
545408846,Adamant1,4540953,3,60497703,2018-07-07T21:28:26Z
545408847,IcyMidnight,7168577,2,54451838,2017-12-08T08:04:39Z
545408848,IcyMidnight,7168577,1,54450940,2017-12-08T07:08:45Z
545408849,IcyMidnight,7168577,2,54455173,2017-12-08T10:41:54Z
545408850,IcyMidnight,7168577,1,54450940,2017-12-08T07:08:46Z
545408851,IcyMidnight,7168577,1,54450940,2017-12-08T07:08:46Z
545408852,IcyMidnight,7168577,1,54450940,2017-12-08T07:08:46Z
545408853,IcyMidnight,7168577,3,54778857,2017-12-20T07:34:24Z
545408854,Adamant1,4540953,5,60497703,2018-07-07T21:28:25Z
545408855,IcyMidnight,7168577,4,54779443,2017-12-20T08:05:12Z
545408856,Adamant1,4540953,4,60497703,2018-07-07T21:28:26Z
545408857,IcyMidnight,7168577,3,54778857,2017-12-20T07:34:24Z
545408859,IcyMidnight,7168577,1,54450940,2017-12-08T07:08:46Z
545416253,IcyMidnight,7168577,1,54451619,2017-12-08T07:51:33Z
545416254,IcyMidnight,7168577,1,54451619,2017-12-08T07:51:33Z
545416255,IcyMidnight,7168577,1,54451619,2017-12-08T07:51:33Z
545416256,IcyMidnight,7168577,1,54451619,2017-12-08T07:51:34Z
545416257,IcyMidnight,7168577,1,54451619,2017-12-08T07:51:34Z
545423056,Edward,364,3,54872364,2017-12-23T20:35:27Z
545423057,IcyMidnight,7168577,1,54452364,2017-12-08T08:36:17Z
545423058,IcyMidnight,7168577,1,54452364,2017-12-08T08:36:17Z
545423059,IcyMidnight,7168577,1,54452364,2017-12-08T08:36:17Z
545423060,IcyMidnight,7168577,1,54452364,2017-12-08T08:36:17Z
545423061,IcyMidnight,7168577,1,54452364,2017-12-08T08:36:17Z
545423062,IcyMidnight,7168577,1,54452364,2017-12-08T08:36:17Z
545423063,IcyMidnight,7168577,1,54452364,2017-12-08T08:36:17Z
545424894,IcyMidnight,7168577,1,54452583,2017-12-08T08:47:53Z
545424895,Adamant1,4540953,4,60497703,2018-07-07T21:28:25Z
545424901,IcyMidnight,7168577,1,54452583,2017-12-08T08:47:53Z
545426477,IcyMidnight,7168577,2,55285878,2018-01-09T08:18:12Z
545427056,IcyMidnight,7168577,2,54619703,2017-12-14T10:03:52Z
545436368,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:01Z
545436369,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:01Z
545436370,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:01Z
545436371,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:01Z
545436372,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:01Z
545436373,mapman44,2888253,2,69935455,2019-05-06T13:01:27Z
545436374,mapman44,2888253,2,69935455,2019-05-06T13:01:27Z
545436375,mapman44,2888253,2,69935455,2019-05-06T13:01:27Z
545436376,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:01Z
545436377,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:02Z
545436378,JessAk71,381909,5,68851367,2019-04-03T18:00:35Z
545436379,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:02Z
545436380,Constable,527535,3,54533394,2017-12-11T08:56:49Z
545436381,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:02Z
545436382,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:03Z
545436383,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:03Z
545436384,IcyMidnight,7168577,2,55287434,2018-01-09T09:24:19Z
545436385,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:03Z
545436386,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:03Z
545436387,Irina Karachevtseva,5288591,2,56638673,2018-02-24T15:25:46Z
545436388,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:03Z
545436389,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:03Z
545436390,IcyMidnight,7168577,1,54453945,2017-12-08T09:50:03Z
545436894,IcyMidnight,7168577,1,54454063,2017-12-08T09:55:29Z
545436895,IcyMidnight,7168577,1,54454063,2017-12-08T09:55:29Z
545436896,IcyMidnight,7168577,1,54454063,2017-12-08T09:55:30Z
545436897,IcyMidnight,7168577,1,54454063,2017-12-08T09:55:30Z
545436898,IcyMidnight,7168577,1,54454063,2017-12-08T09:55:30Z
545436899,IcyMidnight,7168577,1,54454063,2017-12-08T09:55:30Z
545437376,IcyMidnight,7168577,1,54454177,2017-12-08T09:59:54Z
545437377,IcyMidnight,7168577,1,54454177,2017-12-08T09:59:55Z
545437378,IcyMidnight,7168577,1,54454177,2017-12-08T09:59:55Z
545437379,IcyMidnight,7168577,1,54454177,2017-12-08T09:59:55Z
545437380,IcyMidnight,7168577,1,54454177,2017-12-08T09:59:55Z
545437381,IcyMidnight,7168577,1,54454177,2017-12-08T09:59:55Z
545440888,mapman44,2888253,2,69935455,2019-05-06T13:01:27Z
545440889,IcyMidnight,7168577,1,54454638,2017-12-08T10:21:45Z
545440890,mapman44,2888253,2,69935455,2019-05-06T13:01:27Z
545440891,IcyMidnight,7168577,2,54619703,2017-12-14T10:03:55Z
545440892,IcyMidnight,7168577,2,54619703,2017-12-14T10:03:55Z
545440893,IcyMidnight,7168577,2,54619703,2017-12-14T10:03:55Z
545440894,IcyMidnight,7168577,1,54454638,2017-12-08T10:21:45Z
545440895,IcyMidnight,7168577,1,54454638,2017-12-08T10:21:46Z
545441566,IcyMidnight,7168577,1,54454732,2017-12-08T10:25:29Z
545441567,IcyMidnight,7168577,1,54454732,2017-12-08T10:25:29Z
545442853,IcyMidnight,7168577,1,54454987,2017-12-08T10:35:03Z
545442854,IcyMidnight,7168577,2,55286220,2018-01-09T08:31:39Z
545443475,IcyMidnight,7168577,1,54455113,2017-12-08T10:39:42Z
545449244,zoharby,3182147,4,62243316,2018-09-03T10:52:24Z
545449888,IcyMidnight,7168577,1,54456224,2017-12-08T11:26:05Z
545449889,IcyMidnight,7168577,1,54456224,2017-12-08T11:26:05Z
545978617,manings,3272286,3,57102816,2018-03-12T08:23:17Z
545978618,upendrakarukonda,4007051,1,54529611,2017-12-11T05:21:37Z
545978619,upendrakarukonda,4007051,2,54529958,2017-12-11T05:31:25Z
546016849,Constable,527535,1,54532911,2017-12-11T08:34:27Z
546022571,mapman44,2888253,3,69935455,2019-05-06T13:01:28Z
546029198,srividya_c,2115749,1,54533672,2017-12-11T09:09:29Z
546029199,clay_c,119881,5,68932028,2019-04-05T18:07:56Z
546029200,clay_c,119881,3,68156046,2019-03-14T23:28:57Z
546029201,clay_c,119881,4,68156046,2019-03-14T23:28:57Z
546048996,andygol,94578,3,59360387,2018-05-29T08:15:40Z
546510348,b-jazz-bot,9451067,3,68749869,2019-04-01T11:05:14Z
546510349,IcyMidnight,7168577,1,54587416,2017-12-13T07:15:18Z
546510350,IcyMidnight,7168577,1,54587416,2017-12-13T07:15:18Z
546510351,IcyMidnight,7168577,1,54587416,2017-12-13T07:15:18Z
546510352,IcyMidnight,7168577,1,54587416,2017-12-13T07:15:18Z
546510353,IcyMidnight,7168577,1,54587416,2017-12-13T07:15:18Z
546522977,Constable,527535,1,54588540,2017-12-13T08:19:30Z
546522978,Constable,527535,1,54588540,2017-12-13T08:19:30Z
546522979,Constable,527535,1,54588540,2017-12-13T08:19:30Z
546522980,Constable,527535,1,54588540,2017-12-13T08:19:30Z
546522981,Constable,527535,1,54588540,2017-12-13T08:19:30Z
546522982,Constable,527535,1,54588540,2017-12-13T08:19:30Z
546522983,Constable,527535,1,54588540,2017-12-13T08:19:30Z
546522984,Constable,527535,1,54588540,2017-12-13T08:19:30Z
546522985,Constable,527535,1,54588540,2017-12-13T08:19:30Z
546522986,Constable,527535,1,54588540,2017-12-13T08:19:31Z
546522987,Constable,527535,1,54588540,2017-12-13T08:19:31Z
546522988,Constable,527535,1,54588540,2017-12-13T08:19:31Z
546522989,Constable,527535,1,54588540,2017-12-13T08:19:31Z
546541582,clay_c,119881,19,68156046,2019-03-14T23:28:57Z
546716701,IcyMidnight,7168577,1,54612803,2017-12-14T02:32:28Z
546716702,IcyMidnight,7168577,1,54612803,2017-12-14T02:32:28Z
546784745,b-jazz-bot,9451067,3,68749869,2019-04-01T11:05:17Z
546785662,IcyMidnight,7168577,1,54619866,2017-12-14T10:11:56Z
546937849,IcyMidnight,7168577,1,54639824,2017-12-15T00:49:19Z
547180958,AndrewSnow,371121,1,54672056,2017-12-16T06:20:32Z
547180960,forced1nduction,7162441,2,68012201,2019-03-11T07:39:00Z
547180962,AndrewSnow,371121,2,58393598,2018-04-25T01:55:09Z
547180965,AndrewSnow,371121,1,54672056,2017-12-16T06:20:33Z
547180967,AndrewSnow,371121,2,65303211,2018-12-08T23:10:21Z
547180969,MTLWB,9271811,3,65700881,2018-12-22T19:04:10Z
547180972,AndrewSnow,371121,1,54672056,2017-12-16T06:20:33Z
547180974,AndrewSnow,371121,1,54672056,2017-12-16T06:20:33Z
547180976,AndrewSnow,371121,1,54672056,2017-12-16T06:20:33Z
547181913,Aaron Lidman,53073,3,57301995,2018-03-18T22:01:06Z
547181914,AndrewSnow,371121,1,54672173,2017-12-16T06:32:28Z
547181915,Aaron Lidman,53073,2,57301060,2018-03-18T21:06:08Z
547182507,IcyMidnight,7168577,1,54672212,2017-12-16T06:35:36Z
547186215,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:49Z
547186216,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:49Z
547186217,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:49Z
547186218,IcyMidnight,7168577,3,56625121,2018-02-24T00:16:51Z
547186219,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:49Z
547186220,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:49Z
547186221,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:49Z
547186222,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:49Z
547186223,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:49Z
547186224,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:50Z
547186225,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:50Z
547186226,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:50Z
547186227,IcyMidnight,7168577,2,54744498,2017-12-18T22:51:16Z
547186228,IcyMidnight,7168577,1,54672643,2017-12-16T07:12:50Z
547186265,IcyMidnight,7168577,1,54672659,2017-12-16T07:14:06Z
547188388,Irina Karachevtseva,5288591,2,56579491,2018-02-22T12:59:00Z
547188389,Irina Karachevtseva,5288591,2,56579491,2018-02-22T12:59:00Z
547188390,IcyMidnight,7168577,1,54672939,2017-12-16T07:37:05Z
547188391,IcyMidnight,7168577,1,54672939,2017-12-16T07:37:05Z
547188392,IcyMidnight,7168577,1,54672939,2017-12-16T07:37:05Z
547188393,IcyMidnight,7168577,1,54672939,2017-12-16T07:37:05Z
547188394,IcyMidnight,7168577,1,54672939,2017-12-16T07:37:05Z
547188395,IcyMidnight,7168577,1,54672939,2017-12-16T07:37:05Z
547188396,IcyMidnight,7168577,1,54672939,2017-12-16T07:37:05Z
547188397,IcyMidnight,7168577,1,54672939,2017-12-16T07:37:05Z
547194025,IcyMidnight,7168577,1,54673504,2017-12-16T08:13:19Z
547194026,IcyMidnight,7168577,1,54673504,2017-12-16T08:13:19Z
547194027,IcyMidnight,7168577,1,54673504,2017-12-16T08:13:19Z
547199115,Irina Karachevtseva,5288591,2,56579491,2018-02-22T12:59:00Z
547199116,IcyMidnight,7168577,1,54674043,2017-12-16T08:42:30Z
547199117,Irina Karachevtseva,5288591,2,56579491,2018-02-22T12:59:00Z
547199118,IcyMidnight,7168577,1,54674043,2017-12-16T08:42:30Z
547199119,IcyMidnight,7168577,1,54674043,2017-12-16T08:42:31Z
547199120,IcyMidnight,7168577,1,54674043,2017-12-16T08:42:31Z
547199121,IcyMidnight,7168577,1,54674043,2017-12-16T08:42:31Z
547199122,IcyMidnight,7168577,1,54674043,2017-12-16T08:42:31Z
547199123,Irina Karachevtseva,5288591,2,56579491,2018-02-22T12:59:00Z
547199124,IcyMidnight,7168577,1,54674043,2017-12-16T08:42:31Z
547199126,Irina Karachevtseva,5288591,2,56579491,2018-02-22T12:59:00Z
547199127,Irina Karachevtseva,5288591,2,56579491,2018-02-22T12:59:00Z
547199128,IcyMidnight,7168577,1,54674043,2017-12-16T08:42:31Z
547199129,Irina Karachevtseva,5288591,2,56579491,2018-02-22T12:59:00Z
547199130,IcyMidnight,7168577,3,55286799,2018-01-09T08:57:35Z
547199131,Irina Karachevtseva,5288591,3,56579491,2018-02-22T12:59:00Z
547199132,IcyMidnight,7168577,2,54674735,2017-12-16T09:18:11Z
547199133,IcyMidnight,7168577,1,54674043,2017-12-16T08:42:31Z
547199134,Irina Karachevtseva,5288591,3,56579491,2018-02-22T12:59:00Z
